title_len_words,body_len_words,has_code_snippet,tag_count,user_reputation,account_age_days,post_hour,is_weekend,success_score
10,132,1,3,67,1173,0,0,67.7
15,164,1,3,1041,889,13,1,65.4
9,85,0,3,548,3339,0,1,59.1
11,196,1,4,459,422,5,1,75.1
8,166,0,3,1046,3912,17,1,67.5
9,120,1,2,1160,1642,16,1,75.0
14,236,1,2,138,472,1,1,59.2
3,233,1,2,753,2941,7,0,72.9
10,195,1,2,116,547,20,0,67.1
15,20,1,2,1113,631,22,0,66.1
9,234,1,3,855,3598,22,0,83.5
13,187,0,2,2510,3575,1,1,58.2
7,260,0,3,57,1038,15,0,52.8
8,214,1,3,46,2826,3,1,62.7
9,234,1,2,265,3724,1,0,68.7
3,192,0,1,242,1830,22,0,43.4
5,220,1,1,226,364,4,0,69.0
5,259,0,2,1893,2167,16,1,59.6
11,152,0,4,229,3310,1,1,50.7
11,45,1,3,253,546,21,1,61.9
9,121,1,1,1139,3241,13,0,78.2
11,163,1,3,477,2570,19,0,84.8
8,144,0,2,1199,634,6,0,56.7
12,65,1,3,54,1937,14,0,62.4
9,42,0,3,534,1681,17,1,60.2
9,95,1,3,27,963,12,0,66.3
8,188,1,2,51,3006,11,0,62.9
11,234,1,2,1895,3807,1,0,70.7
7,194,1,3,119,883,11,0,73.0
11,203,1,4,608,3841,5,0,93.6
5,135,1,4,423,2828,23,1,63.2
5,35,1,1,341,871,0,0,52.5
11,112,1,3,1840,516,20,1,77.7
8,124,1,3,17,2986,0,0,60.4
7,110,1,4,872,1421,14,1,93.3
11,143,1,2,2646,866,15,0,92.8
7,166,1,3,657,2154,21,0,83.3
8,191,0,1,2209,1109,6,0,71.4
13,123,0,3,42,214,21,0,58.1
13,25,1,3,434,3193,13,0,75.3
13,111,1,4,241,3204,18,1,75.1
8,142,0,4,1049,2898,23,0,65.7
12,213,0,3,3183,2245,18,0,71.2
6,105,0,3,237,19,22,0,56.1
6,170,1,2,849,642,12,0,75.2
3,157,1,3,176,3084,20,0,60.3
14,142,1,3,666,1105,11,0,67.8
6,195,0,2,498,330,0,0,62.6
8,100,1,4,2860,866,11,0,76.3
6,105,1,2,750,774,3,1,72.0
11,139,1,3,344,392,14,0,86.7
7,101,1,4,96,637,15,1,74.6
5,170,1,4,131,2355,14,0,72.0
10,97,1,4,204,3339,7,0,78.8
4,153,1,2,231,3519,18,0,66.7
6,133,1,4,1520,3513,14,0,91.3
3,152,1,2,659,2943,17,1,65.0
4,112,1,4,592,2700,10,1,64.1
9,119,1,3,97,2889,8,0,77.2
3,145,1,4,1573,1026,0,1,76.3
4,152,1,1,1026,2568,8,0,66.7
8,139,1,3,56,3834,22,1,62.0
7,242,1,4,984,1675,11,0,81.1
14,80,1,4,627,2684,1,0,84.6
14,136,1,1,68,3381,10,1,55.7
6,45,1,4,490,740,20,0,72.0
10,162,1,1,530,1546,13,0,78.7
11,73,1,3,145,469,1,0,65.5
7,123,1,3,2330,2260,14,1,79.3
4,117,0,2,1517,1136,20,0,58.9
8,156,1,1,884,1032,22,0,79.7
8,106,1,4,496,2852,20,1,71.3
7,104,1,3,424,2525,17,1,91.8
10,226,0,2,842,874,13,0,60.0
6,157,1,4,630,460,20,0,85.9
5,106,1,4,51,2301,11,0,66.4
9,124,1,3,574,1550,9,0,82.8
10,238,1,2,1313,752,13,0,93.3
5,125,0,1,491,1462,21,0,44.7
11,98,1,3,42,1778,14,0,72.7
3,98,0,3,1234,3029,4,1,51.8
7,107,1,3,179,854,1,0,65.5
8,104,1,4,239,3733,21,0,79.1
7,63,1,3,143,2284,5,0,67.0
7,72,1,2,320,1330,11,0,61.8
14,90,1,4,1130,478,1,0,96.4
6,175,1,3,586,2727,3,0,80.6
16,117,1,3,183,3092,6,1,55.4
10,127,0,4,1681,2264,15,0,71.4
9,216,1,4,1693,2903,0,0,83.3
10,217,1,3,1635,135,0,0,80.1
16,123,1,2,218,2953,13,0,70.3
6,102,1,5,480,1153,10,0,86.9
5,88,1,3,3359,410,11,0,81.4
6,181,1,3,1182,1446,10,0,85.8
9,127,0,3,22,1318,5,1,41.8
3,116,1,3,53,1270,22,0,71.4
9,91,1,4,498,3773,11,0,86.3
14,93,1,3,1919,1580,20,0,79.4
9,159,0,4,618,86,11,1,57.9
8,61,1,4,551,2604,9,0,68.6
7,199,1,4,89,1866,7,1,67.2
11,107,0,3,855,3447,19,0,60.9
6,131,0,4,1381,1470,18,1,65.2
14,59,1,3,382,378,6,0,68.8
14,139,0,2,1195,3462,13,0,59.6
9,120,1,4,2670,1681,3,1,82.4
8,136,1,3,182,1075,0,0,72.2
12,228,1,2,592,242,7,1,63.7
12,150,0,2,270,3366,4,1,52.2
6,92,1,2,1259,920,7,0,77.8
7,97,1,4,689,1587,7,0,88.8
5,175,0,3,805,2314,20,0,55.7
10,217,1,2,1279,3192,23,0,77.6
10,156,0,4,403,2760,6,1,51.0
4,181,1,2,1972,3989,18,1,65.7
7,176,1,4,609,1272,3,0,83.6
4,225,1,3,137,70,22,1,59.6
6,23,0,3,952,3925,19,1,49.3
10,180,1,3,1261,2105,5,0,76.7
6,199,1,2,304,1406,11,0,76.6
8,59,1,4,1556,2087,17,0,87.6
4,86,0,1,1892,2008,11,1,41.0
9,88,1,5,259,801,17,0,86.1
8,96,1,3,3284,3515,2,1,82.6
6,111,1,3,121,1042,9,1,59.7
8,154,0,3,180,2780,6,0,51.6
9,191,1,2,162,825,2,0,74.4
6,204,1,3,1795,756,18,0,84.9
4,89,0,5,849,2400,12,0,61.7
14,89,0,2,131,1996,3,0,51.9
7,218,1,3,464,1840,9,1,65.3
8,178,0,3,764,1322,5,0,67.4
12,144,1,3,69,2331,0,1,54.9
19,168,1,2,1712,1610,5,0,74.3
5,138,1,3,1302,110,7,0,72.6
10,171,1,5,562,1017,14,1,84.0
6,119,0,2,2732,3252,7,0,63.8
7,156,1,3,432,1962,21,0,72.3
6,49,1,3,3313,2592,5,0,77.6
5,98,1,3,881,1770,18,1,73.5
8,99,1,3,805,3866,13,0,84.5
4,117,1,3,145,25,1,0,62.6
11,84,1,1,1709,843,6,1,60.8
9,107,1,4,446,2839,7,0,76.8
10,49,0,4,141,738,9,0,46.4
7,172,1,2,10,2105,12,0,62.4
7,135,1,3,656,180,21,0,77.9
9,37,1,4,599,232,20,0,77.1
5,89,1,5,1016,1918,19,0,81.3
7,160,0,5,1767,343,0,1,55.3
6,107,0,4,66,477,8,1,52.6
6,98,1,2,1051,1823,9,0,74.9
3,135,1,4,166,2624,19,0,78.5
13,160,1,4,1562,455,1,1,78.8
6,53,1,3,1367,1256,19,0,87.0
12,173,1,3,622,289,10,0,95.5
12,91,0,3,990,1237,4,0,65.9
5,138,0,3,301,2306,17,0,48.5
5,137,1,2,509,530,6,0,70.2
16,108,0,1,1379,2735,2,0,52.6
14,78,0,2,491,2977,15,0,48.1
8,122,0,3,354,2277,14,1,53.7
9,237,0,2,545,3298,7,0,55.6
7,58,1,4,1409,596,19,0,85.2
10,241,1,2,326,3875,4,0,68.9
6,124,0,4,152,435,2,0,53.2
3,142,0,4,995,882,4,0,53.0
5,74,0,4,1398,3069,8,0,43.0
9,93,1,3,84,1782,15,0,78.7
5,109,1,2,219,402,13,1,62.1
8,77,1,3,122,2670,17,0,73.2
5,127,1,2,342,3838,6,0,62.1
6,115,1,5,478,2136,14,0,86.0
11,251,1,2,1105,2632,7,1,73.7
9,70,1,3,842,3965,2,1,70.4
8,146,1,4,776,1566,10,0,88.7
11,154,1,4,347,3756,19,0,79.6
10,75,1,4,1473,309,17,0,88.4
13,181,1,3,509,2954,14,0,91.2
7,116,1,3,3094,343,9,1,81.9
7,20,0,3,804,436,2,1,53.5
5,179,1,1,107,177,14,0,64.9
7,72,1,4,902,139,22,0,70.8
11,77,0,3,314,194,5,0,55.2
12,181,1,1,927,3258,10,0,76.9
11,119,1,4,57,3290,10,0,67.0
3,195,1,3,153,3236,18,0,67.4
12,212,0,4,1548,1185,22,1,63.9
3,101,1,4,206,943,2,0,81.8
11,187,0,4,1451,525,12,1,70.6
7,94,0,1,261,3880,21,1,34.3
11,273,1,2,823,1625,7,1,70.6
5,98,1,4,947,3908,20,0,84.1
12,201,1,4,575,3114,10,0,80.4
4,190,1,3,291,2963,10,0,65.6
6,158,1,3,191,2258,12,1,64.6
6,99,0,2,27,741,2,1,41.6
3,130,1,5,289,862,5,0,76.4
9,20,1,2,847,3347,23,0,72.4
14,153,0,2,2228,954,9,0,63.1
17,160,1,3,1639,1303,18,0,89.7
9,148,1,2,1162,1275,11,1,70.6
12,20,0,4,1242,3382,13,1,62.3
9,64,0,1,874,1744,10,1,31.3
10,95,1,1,241,2881,20,0,68.7
7,157,0,3,1901,2188,9,0,64.2
9,157,1,3,888,792,2,0,81.7
10,129,1,2,657,546,12,1,61.5
7,178,1,3,94,1845,17,1,77.3
8,78,1,3,473,1017,12,0,71.2
8,176,1,4,493,1928,23,0,93.0
11,168,1,1,1599,1554,13,0,86.3
5,162,0,5,632,57,13,1,59.4
8,129,1,3,382,2160,6,0,77.4
14,249,0,2,3010,5,11,0,68.8
12,169,1,1,93,3482,3,0,68.4
13,81,0,3,439,1438,15,1,60.5
9,154,1,2,34,3254,18,0,79.7
9,185,1,2,1077,3085,9,0,84.6
12,104,1,2,2001,1363,15,0,83.4
13,205,0,3,262,1821,4,0,53.7
3,162,0,3,1563,1283,15,1,57.9
5,20,1,1,276,2138,0,0,54.4
12,157,1,3,1933,2664,4,0,86.0
8,115,1,4,1121,2939,12,0,77.3
6,172,0,1,1307,2746,12,0,63.0
5,196,0,4,14,1274,2,1,31.1
7,151,0,3,2633,3327,16,0,84.2
4,239,0,5,1037,3660,18,1,61.4
15,129,0,2,290,2946,4,0,46.4
8,177,1,5,1414,3019,4,0,92.1
8,188,0,3,264,1132,14,0,59.4
10,134,1,3,1649,668,9,0,92.3
11,186,0,3,95,2642,11,0,65.0
11,104,1,1,973,2637,23,0,78.8
12,114,1,4,622,2533,10,0,86.1
7,61,1,3,81,3030,0,1,52.5
8,154,1,1,221,3020,22,0,68.5
11,159,1,1,9,1282,20,0,57.3
7,210,1,1,506,2687,2,1,59.5
8,187,1,3,286,997,3,1,77.0
10,122,1,3,729,1927,18,0,77.6
11,69,1,3,282,282,23,1,50.7
3,165,1,2,285,3034,19,0,78.6
11,206,0,3,1087,3160,2,1,61.0
8,185,0,3,39,1228,17,0,49.5
11,205,1,1,1865,2064,2,1,71.9
11,127,0,2,1529,3223,6,0,63.6
13,112,0,1,881,936,21,0,57.2
13,95,1,4,719,254,20,0,78.2
13,136,1,3,1782,1212,23,0,85.9
13,135,1,5,163,329,0,0,85.8
9,152,1,2,65,2592,18,0,62.6
9,132,0,4,219,2831,17,0,62.6
11,131,1,3,1266,3045,1,0,76.9
11,93,1,3,28,1421,11,0,61.9
8,196,0,2,699,1541,16,0,65.8
10,144,1,3,4311,3531,20,0,81.8
8,129,1,4,1548,3402,20,0,95.5
6,95,1,2,589,3892,2,0,76.5
12,60,1,2,52,2893,11,0,55.3
9,218,1,3,1424,1193,11,1,66.8
15,173,1,5,730,1717,5,0,79.4
4,42,1,3,97,2414,9,0,55.5
7,185,1,2,78,1202,21,0,60.4
9,195,1,3,1923,655,5,0,79.7
12,147,1,3,884,1386,13,0,94.7
10,235,1,4,1414,760,1,1,77.5
9,153,0,4,1689,2687,10,1,62.5
5,54,1,3,678,1799,14,0,71.7
5,161,1,2,582,1064,7,0,67.3
9,154,1,4,450,2972,21,0,88.1
4,103,1,3,304,416,12,0,64.7
7,174,1,5,456,3427,18,1,80.4
10,39,1,3,1189,255,9,1,65.4
6,199,0,4,736,1167,8,0,61.5
13,87,1,4,1784,3824,17,0,88.1
12,80,1,2,468,3812,6,0,75.2
4,133,1,5,747,1877,2,0,85.5
6,165,0,1,798,2758,11,1,43.4
3,149,1,4,716,2625,14,0,79.4
6,95,1,5,970,900,21,0,91.8
11,109,1,2,216,2059,20,1,74.5
7,72,1,3,574,3692,12,0,75.9
10,126,1,3,88,26,5,0,69.8
4,204,0,4,388,3005,7,0,51.8
11,139,1,4,535,421,13,0,92.7
7,191,1,3,844,3735,2,0,85.3
9,227,0,4,2405,1245,15,0,75.9
8,104,1,2,734,1877,17,1,74.1
5,128,1,2,1088,2544,23,0,81.0
5,270,1,3,564,1261,16,0,85.4
11,226,1,3,804,2285,17,1,80.7
10,39,1,2,58,1009,9,0,58.8
12,163,1,3,234,219,16,1,67.4
9,140,0,3,359,1511,15,0,64.3
9,189,0,4,511,1960,20,0,69.9
3,95,0,1,37,2509,23,0,24.9
8,89,1,3,120,663,1,0,75.2
8,99,1,3,259,2683,19,1,77.1
14,105,1,4,2847,3216,3,0,93.0
11,188,1,3,321,990,10,0,73.3
13,69,0,4,526,189,6,0,54.4
10,102,1,4,174,255,16,0,78.9
6,32,0,3,754,68,18,1,62.4
9,200,1,2,263,616,5,1,73.3
9,216,1,4,185,2384,9,0,79.2
6,120,1,3,581,2719,20,0,79.4
7,122,1,3,4,2869,3,0,57.8
8,167,0,3,6,874,0,0,39.8
13,228,0,4,197,3481,6,0,50.2
3,164,1,5,29,2348,20,0,64.5
12,98,1,5,91,3980,15,1,85.5
6,42,1,2,331,1626,16,0,72.0
4,73,1,3,1297,357,23,0,63.8
12,144,1,2,678,256,4,0,78.0
11,100,0,2,575,1008,21,1,49.9
12,151,1,4,277,2401,22,0,74.1
11,106,1,3,2147,1756,9,0,79.5
15,76,0,3,404,3593,6,0,43.8
10,69,1,3,72,2572,12,0,54.6
8,233,1,4,767,3909,6,0,83.8
10,193,1,2,96,2998,14,1,65.6
12,243,1,2,338,2804,16,1,75.2
6,172,1,3,566,3766,22,0,78.3
7,114,1,3,1658,284,2,1,71.7
8,219,0,5,544,3384,4,0,68.1
3,138,0,4,969,99,9,1,57.0
9,153,0,3,3948,197,4,0,67.2
3,137,1,4,112,2530,23,0,75.1
9,20,1,2,256,878,6,0,64.9
11,236,1,4,401,3298,6,0,79.0
7,169,1,2,438,1869,21,0,71.7
14,159,1,4,423,2663,22,0,82.0
4,136,1,3,1905,2666,13,0,81.1
12,149,1,2,1001,1389,22,0,72.1
11,104,1,2,749,2416,14,0,90.1
3,176,0,3,296,570,4,0,48.5
17,61,1,3,1388,2638,4,0,75.1
8,151,0,1,2481,3147,3,0,55.9
6,173,1,3,1377,1066,19,0,92.9
4,128,1,3,1,422,20,0,52.5
8,162,1,3,809,2884,8,1,80.1
8,80,1,4,41,1205,11,0,72.6
9,82,1,2,238,545,15,1,75.0
8,154,1,3,49,71,21,1,63.5
10,180,1,4,740,3640,7,0,78.4
7,27,1,3,928,3177,8,0,75.4
3,171,1,3,97,1224,11,0,57.8
8,107,1,3,387,3173,19,1,69.3
3,128,1,2,487,768,6,0,68.7
10,59,0,3,368,2355,20,0,48.2
6,88,1,4,103,3658,3,0,82.6
9,197,0,1,434,1707,22,1,55.0
12,141,0,4,1112,2425,2,0,81.1
6,117,0,2,58,655,0,0,40.9
12,133,1,3,66,2726,6,0,63.9
7,169,1,4,350,2447,8,1,77.5
14,166,1,4,2274,1797,1,0,87.0
7,135,1,4,883,221,6,1,73.7
6,205,1,4,908,3667,9,1,75.5
11,198,1,3,359,182,1,0,76.7
7,164,0,3,720,307,12,0,65.5
6,143,1,3,8,2570,2,0,51.4
7,179,0,3,808,1420,12,1,57.8
8,158,0,3,1956,1014,9,1,58.7
13,203,1,3,758,2052,11,0,76.5
3,193,1,3,1655,2911,2,0,82.9
9,78,1,4,1029,3986,19,1,72.9
10,74,0,3,102,848,5,0,43.7
9,97,1,1,1861,804,2,1,69.7
12,198,1,3,55,3353,1,0,76.5
8,45,1,3,610,215,22,1,65.0
8,163,0,3,122,3020,21,0,53.9
10,161,0,4,9,3682,13,0,55.6
9,209,1,3,438,1444,14,0,71.8
7,150,1,4,279,101,17,0,85.2
10,59,1,3,532,3011,18,0,76.9
7,82,1,3,688,3593,21,0,84.1
7,69,0,4,35,573,9,0,45.4
7,107,0,1,105,1333,19,0,46.5
13,129,0,1,654,658,16,0,52.1
3,70,1,1,336,2987,16,1,55.6
10,228,1,3,1045,1534,18,0,84.4
9,60,1,2,845,3135,23,0,68.1
3,220,1,5,1494,1657,3,0,77.6
9,211,1,3,943,226,10,0,81.5
10,193,0,3,449,105,16,0,64.7
10,98,1,2,894,1998,23,1,64.9
3,160,1,2,257,772,9,0,68.2
13,63,1,2,292,3933,21,0,61.4
6,194,1,3,1244,3497,16,1,87.8
11,135,1,3,473,3327,11,0,79.4
11,115,1,3,1281,429,9,1,75.4
6,66,1,3,1382,434,9,1,60.6
10,20,1,4,1559,1231,5,0,81.6
7,77,1,1,1987,3100,16,0,75.2
3,206,0,4,451,2730,18,0,61.2
12,115,0,3,307,3408,1,0,65.0
6,129,1,3,698,2636,3,0,84.4
6,179,1,2,371,3700,17,0,84.6
7,248,1,3,735,3141,20,1,61.2
9,219,0,2,978,866,3,0,59.3
8,81,1,5,932,2794,5,0,79.8
10,23,1,3,375,3585,13,0,76.6
4,281,1,5,146,3239,6,0,62.0
6,276,1,3,450,2912,11,0,83.4
8,151,0,2,123,3802,1,1,51.9
14,63,0,3,1766,3857,17,0,62.3
8,197,0,1,339,2416,23,1,47.1
12,133,1,4,134,251,12,0,83.6
9,133,1,4,20,2907,12,1,70.9
7,193,1,3,830,856,4,0,89.3
8,160,1,3,810,3758,6,0,83.4
8,68,1,3,333,1194,11,0,76.8
10,120,1,5,59,3830,13,1,68.6
13,179,1,2,421,3162,0,1,64.2
10,170,1,4,298,561,23,0,84.1
12,155,1,3,904,1470,9,0,81.4
6,196,1,5,744,2342,8,0,90.1
7,118,0,4,362,919,9,0,66.9
6,150,1,5,196,1174,6,0,85.4
9,20,0,3,3540,3204,15,0,57.1
7,113,1,2,484,433,11,0,78.6
11,185,0,3,932,2107,11,0,60.2
6,116,1,3,121,969,18,1,71.5
9,112,1,4,531,836,12,0,79.8
11,77,1,1,22,2247,20,0,48.2
3,200,0,3,563,2263,17,1,48.0
15,172,1,2,2659,898,2,0,78.7
8,189,1,4,387,3633,6,0,79.8
3,36,0,2,31,472,0,1,20.8
9,130,1,3,25,3816,2,0,63.6
9,123,1,2,392,247,20,0,77.2
8,123,1,3,139,2430,13,0,73.6
11,103,1,4,18,991,3,0,75.0
11,119,1,2,1129,3311,18,0,80.8
9,190,1,1,490,927,21,0,69.9
10,25,0,1,273,3439,5,0,43.6
8,246,0,3,1842,1192,19,0,73.8
14,169,1,3,98,2608,8,1,63.4
4,137,1,2,2497,1075,10,1,66.4
9,194,0,3,301,1835,21,1,56.7
9,52,0,1,1754,3682,14,1,38.5
11,100,0,4,738,3800,8,0,62.6
6,132,1,4,1402,689,10,1,75.3
3,221,0,5,3308,2428,9,0,65.4
9,137,1,4,272,2522,1,1,79.0
9,167,1,3,2598,3152,21,0,82.6
13,104,1,3,394,2745,13,1,75.0
5,169,1,3,389,3439,3,0,72.2
12,240,1,2,332,1485,1,0,69.6
16,199,0,2,623,2959,4,1,31.9
7,135,0,2,133,3611,13,1,36.6
5,180,0,3,645,3524,14,0,65.4
7,174,0,3,624,3536,18,0,68.8
9,170,1,2,1148,960,5,0,77.5
10,206,1,1,1434,478,14,0,80.2
7,206,0,3,464,3052,13,0,61.0
13,132,1,1,288,2974,7,1,63.5
5,178,1,5,240,3492,19,0,82.3
3,117,1,2,173,707,11,1,51.1
12,84,1,3,47,3286,3,0,69.3
3,123,1,3,335,3441,20,0,64.5
8,135,1,1,252,2902,5,0,68.6
18,40,1,3,2714,1138,10,0,67.4
8,191,0,3,652,3065,22,0,66.3
5,20,0,4,341,754,21,1,39.1
8,302,0,3,694,2551,6,0,48.3
8,230,1,1,119,1660,3,0,65.3
9,124,0,2,469,2865,14,0,67.0
10,140,0,2,787,588,0,0,53.4
5,158,1,2,536,1335,8,0,66.3
14,104,0,3,411,1493,22,1,50.7
9,151,1,5,4072,1848,19,0,100.0
11,131,0,3,1698,2756,7,0,65.0
7,134,1,3,781,3935,11,0,82.4
12,150,1,3,674,3116,6,1,69.3
8,61,1,4,775,3487,17,0,79.9
9,142,1,2,179,3770,0,1,62.7
6,149,1,4,402,3927,8,0,89.7
6,147,0,4,32,3318,6,1,46.1
11,127,0,2,516,3156,13,1,59.7
7,208,0,2,626,207,0,1,60.6
6,118,1,5,206,2199,12,0,82.3
7,153,0,4,2660,2716,19,1,68.1
11,217,1,2,1921,2576,14,0,81.5
7,135,0,3,1024,165,4,0,57.6
8,152,1,3,609,2965,4,0,68.7
9,134,1,3,1631,1999,13,1,86.3
3,214,0,3,112,3217,13,1,46.2
4,124,0,2,1250,3058,13,0,57.3
10,217,1,3,106,2085,4,0,70.3
6,133,0,4,1264,333,10,0,62.9
12,88,1,4,258,403,18,0,86.3
11,180,0,2,1677,414,4,0,59.8
11,121,1,4,2306,45,3,0,87.3
14,177,1,2,128,3474,14,1,61.7
8,20,1,3,496,2254,20,0,65.9
10,140,1,4,3170,62,6,1,87.7
7,112,0,3,528,2468,4,1,59.4
16,76,1,2,1593,868,14,0,63.4
14,106,1,2,710,1492,13,1,77.9
9,105,1,3,376,2868,23,0,73.6
10,137,1,4,269,19,23,0,76.5
13,57,1,5,181,365,2,0,78.4
8,158,1,4,1147,3372,4,1,77.1
7,221,1,4,390,3079,11,1,72.2
11,156,1,3,572,3833,19,0,76.0
9,188,1,4,542,2476,13,0,85.4
9,205,0,1,688,1141,4,0,52.5
6,214,1,4,1605,580,23,0,89.3
3,252,1,3,3159,3579,3,0,76.2
9,110,0,4,418,546,20,0,69.1
11,96,1,1,1405,1730,15,1,76.8
8,187,0,3,1156,2373,6,0,65.3
13,182,1,3,681,55,2,0,83.5
6,186,1,5,2499,778,21,0,93.2
5,253,1,4,178,3040,3,1,65.8
8,140,1,3,92,42,19,0,75.3
8,165,1,3,1539,1321,21,0,83.2
11,81,0,3,462,231,5,0,56.2
6,268,0,2,1501,453,2,1,51.7
13,119,1,2,1788,3962,0,0,87.6
14,121,0,2,51,2442,2,0,49.5
8,119,1,3,1719,1546,23,0,76.4
12,101,0,4,475,1382,7,0,68.8
5,96,0,4,571,1468,15,0,62.0
12,108,1,1,788,1152,21,0,70.3
12,58,1,1,2087,2739,6,0,79.5
11,92,1,2,15,3477,17,0,71.2
8,256,1,2,518,2440,8,0,79.3
3,184,1,1,931,1217,2,1,60.8
7,195,0,3,1026,2652,17,0,70.5
7,210,0,3,943,881,15,1,50.6
6,250,0,3,115,3815,20,0,57.7
9,33,0,3,284,3150,0,0,50.9
7,66,0,2,355,85,20,0,49.0
6,91,1,3,1305,1054,19,0,89.0
5,111,1,4,261,3797,15,0,73.5
6,121,1,2,189,49,11,0,66.3
12,113,1,1,2525,3849,5,0,79.9
7,153,1,2,7,1169,20,0,50.1
7,142,1,2,4903,69,8,1,80.0
7,96,0,3,903,3130,20,0,58.1
10,20,0,2,1410,2745,12,0,58.9
10,80,1,3,279,3646,23,0,68.8
3,107,0,2,11,2527,11,0,32.4
12,125,1,3,1071,2868,12,1,75.4
13,72,0,1,1437,3517,17,0,62.0
5,110,1,3,1079,3368,18,0,80.3
6,72,1,2,123,1702,18,1,55.0
7,132,0,1,1120,3243,18,0,58.3
6,75,1,4,1172,1599,5,0,84.8
9,89,1,3,859,2195,15,1,78.8
3,61,1,1,1162,3556,6,0,59.0
5,130,1,3,1496,3378,6,0,72.0
13,88,0,3,760,3745,22,0,56.4
6,194,1,3,74,3725,18,1,77.5
12,164,0,3,534,1870,15,0,66.2
10,135,1,4,64,1016,16,0,72.1
3,92,1,2,418,2657,21,0,70.3
10,162,1,3,418,446,18,0,85.8
8,181,0,2,54,2269,15,0,46.2
7,148,1,4,343,3627,15,0,82.2
9,236,1,4,94,3876,18,0,81.6
10,167,1,4,1321,1402,14,1,87.8
11,194,1,4,2360,3692,2,0,84.9
12,148,0,5,60,3338,14,0,53.2
10,180,1,3,2482,2143,15,1,85.0
4,92,1,4,591,262,19,0,83.8
7,112,1,5,284,1849,4,0,82.1
17,160,1,1,63,897,18,0,58.4
11,160,1,3,555,1095,9,0,87.0
16,170,1,3,1265,2267,12,0,64.7
13,206,1,4,982,1557,14,0,93.4
9,54,1,4,41,92,11,0,66.5
9,81,1,4,60,127,16,0,73.4
8,153,0,4,412,80,14,1,49.3
3,96,0,3,279,1848,3,0,53.7
9,342,1,1,211,3310,14,0,66.9
12,170,1,1,263,983,16,0,81.4
7,135,1,3,1301,3444,10,0,80.0
10,109,0,3,2118,916,22,1,60.9
11,111,1,3,415,2534,22,1,62.3
6,141,0,3,1892,694,14,0,75.2
7,146,0,4,310,25,19,0,59.0
5,112,1,3,517,156,20,0,70.5
6,123,1,4,204,3589,6,1,65.5
5,220,0,4,818,2680,12,0,59.7
6,223,1,3,3089,1813,21,0,85.8
13,155,0,3,740,1554,12,0,61.2
6,59,0,4,354,1967,19,0,58.9
9,172,0,3,834,1734,19,0,68.0
7,233,1,2,104,1081,1,0,75.4
12,222,1,2,1756,1629,9,0,83.4
12,184,1,2,559,19,17,0,77.5
11,225,0,2,477,1408,19,0,59.1
9,143,0,2,705,3937,4,0,64.0
8,177,1,2,784,1217,19,1,70.0
5,99,1,3,59,2285,18,1,59.1
14,157,0,5,918,1411,1,1,54.3
6,219,0,3,221,3498,3,0,56.3
10,104,1,4,1001,277,15,0,84.4
12,88,1,4,1383,3299,20,0,83.1
7,145,0,3,1303,745,15,0,70.8
12,126,0,3,643,552,16,0,69.7
11,178,0,2,587,3395,14,0,59.5
14,112,1,4,123,1177,12,0,81.1
7,243,1,4,1194,639,0,0,79.8
5,62,1,3,253,237,21,0,63.4
7,215,0,1,549,998,4,0,52.5
9,94,0,4,267,2103,19,0,70.7
9,32,0,2,114,2004,0,0,40.7
7,154,1,1,794,1460,11,1,63.8
3,124,0,4,44,2732,22,0,48.0
10,73,1,3,1104,2157,14,0,81.3
14,39,1,3,305,3938,3,1,58.6
10,139,1,4,1,1208,18,0,64.6
10,198,0,3,572,1392,15,1,58.5
10,175,0,3,38,2007,22,0,49.8
10,143,1,2,258,1222,17,0,79.1
11,168,1,2,982,1395,16,0,76.4
10,138,0,4,51,373,10,1,46.6
8,54,1,3,1462,3021,19,0,73.1
6,54,0,2,3,1521,12,0,22.4
8,127,1,1,226,3671,23,0,68.1
9,130,1,3,1080,2249,21,0,86.9
8,191,1,3,304,849,8,1,68.2
9,185,1,3,85,2557,16,0,73.9
10,176,1,3,357,1346,16,0,79.8
11,123,1,2,252,2323,4,0,74.3
12,57,1,3,1479,2259,21,0,69.9
9,164,1,4,300,504,7,1,65.5
5,171,0,2,1244,3975,2,0,60.2
7,20,1,3,1779,3190,5,0,78.4
9,89,1,3,455,703,2,1,67.6
3,98,0,3,1925,3626,7,0,55.4
13,147,1,2,378,2090,11,1,64.3
9,91,1,4,2661,315,3,1,75.8
10,137,1,3,74,2836,1,0,68.5
13,127,0,4,929,2377,9,1,59.7
7,130,0,2,544,1041,14,0,69.5
10,97,1,3,392,283,12,1,71.0
8,101,0,4,801,2991,23,0,69.6
8,75,1,3,973,258,14,1,70.1
6,162,1,3,3,575,21,0,54.5
13,174,0,3,146,574,18,1,53.0
7,93,1,1,998,2660,17,1,77.6
11,231,0,3,878,1043,12,0,60.1
3,121,1,1,2706,1553,19,0,77.9
12,231,1,2,1145,2885,19,1,78.1
12,101,0,3,2409,423,0,0,67.5
9,20,1,1,969,1490,15,0,76.5
8,164,0,5,283,1397,7,0,64.6
10,154,0,4,89,758,22,0,55.3
15,142,0,3,1217,2811,5,0,56.3
3,101,1,4,826,1105,2,0,65.4
11,137,1,4,39,1575,19,0,74.6
6,109,0,2,357,3620,15,0,55.5
8,121,0,4,2513,2472,1,0,70.0
8,190,1,2,555,429,22,0,75.7
7,151,0,3,453,3460,1,0,62.4
